mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.08682332038879395,0.004796169782015809,0.008143424987792969,0.0004374477165177567,4,2,5,50,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.1751486301422119,0.004187258830164699,0.014215469360351562,0.004213956385394633,4,2,5,100,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.32515573501586914,0.0034210476428390532,0.0160400390625,0.000353235946067574,4,2,5,200,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.0984522819519043,0.0035608643422224643,0.00919809341430664,0.0015484634257924945,6,1,2,50,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50}",0.0,0.03636363636363636,0.0,0.0,0.0,0.007272727272727273,0.014545454545454545,13
0.18983054161071777,0.012188444065375217,0.011266088485717774,0.00036564582818817743,6,1,2,100,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.37185015678405764,0.011478940664536377,0.017265701293945314,0.0007745056895763638,6,1,2,200,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.09653248786926269,0.005914618455734411,0.00877985954284668,0.0006793073534553648,6,1,5,50,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 50}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.189943265914917,0.006665307774007812,0.012082386016845702,0.001139412974882954,6,1,5,100,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.41297011375427245,0.05578996012178099,0.017878198623657228,0.0020746759672463557,6,1,5,200,"{'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.11949834823608399,0.026104689604737972,0.009948158264160156,0.002299613225432846,6,2,2,50,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",0.03389830508474576,0.0,0.0,0.0,0.0,0.006779661016949152,0.013559322033898305,15
0.21711182594299316,0.02394314667758114,0.012662935256958007,0.0021249804491602904,6,2,2,100,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.36831955909729003,0.01724811846378737,0.01801438331604004,0.0010804295339273203,6,2,2,200,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.09658999443054199,0.005020809535421198,0.008350658416748046,0.0003391783096103023,6,2,5,50,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 50}",0.034482758620689655,0.0,0.0,0.0,0.0,0.006896551724137931,0.013793103448275862,14
0.19070982933044434,0.013707120776955274,0.013191843032836914,0.004048080751756101,6,2,5,100,"{'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
